DataDescriptor,TimeElap(ns),Value,AdditionalComment
MotorSetCommand,1005469969,1.857406042606532E15,0; p: 5.0
Temperature,1317019971,6.103109866915904,1; p: 5.0
Out_Current,1317026466,6.123461038000093,1; p: 5.0
Out_Voltage,1317031076,15.089452147068402,1; p: 5.0
In_Voltage,1317034917,14.080122150211087,1; p: 5.0
Temperature,1317037850,15.060274507646925,2; p: 5.0
Out_Current,1317040155,11.414060257929728,2; p: 5.0
Out_Voltage,1317042390,7.03642724531385,2; p: 5.0
In_Voltage,1317045323,1.0137856854335925,2; p: 5.0
Temperature,1317047768,10.116809892728076,3; p: 5.0
Out_Current,1317050003,17.444542985511507,3; p: 5.0
Out_Voltage,1317052168,6.103988414972247,3; p: 5.0
In_Voltage,1317054473,11.672413805281247,3; p: 5.0
Temperature,1317056777,12.003971345412813,4; p: 5.0
Out_Current,1317059082,5.195930074208512,4; p: 5.0
Out_Voltage,1317061806,17.56255751905981,4; p: 5.0
In_Voltage,1317064111,5.2016759329720745,4; p: 5.0
Temperature,1327767566,0.8268989384958477,1; p: 5.0
Out_Current,1327869534,14.052102658574775,1; p: 5.0
Out_Voltage,1327873864,14.868292666212113,1; p: 5.0
In_Voltage,1327877287,9.334644333768432,1; p: 5.0
Temperature,1327880779,0.009725547117050634,2; p: 5.0
Out_Current,1327896423,15.834955305133615,2; p: 5.0
Out_Voltage,1327901941,0.5472775419401366,2; p: 5.0
In_Voltage,1327904385,1.9113375005613467,2; p: 5.0
Temperature,1327906969,0.09025086246476634,3; p: 5.0
Out_Current,1327909833,15.090934581826858,3; p: 5.0
Out_Voltage,1327937280,1.3068996660771706,3; p: 5.0
In_Voltage,1327952995,10.207568938290567,3; p: 5.0
Temperature,1327961585,13.696254499959734,4; p: 5.0
Out_Current,1327966544,19.41849307931857,4; p: 5.0
Out_Voltage,1327970804,16.137214951081333,4; p: 5.0
In_Voltage,1327981211,3.3649202938545013,4; p: 5.0
Temperature,1338532342,3.403790967564298,1; p: 5.0
Out_Current,1338561885,10.143814265964506,1; p: 5.0
Out_Voltage,1338564958,11.342531237375539,1; p: 5.0
In_Voltage,1338569428,11.05488064475892,1; p: 5.0
Temperature,1338572012,9.035738214682082,2; p: 5.0
Out_Current,1338574177,16.55079741883112,2; p: 5.0
Out_Voltage,1338576132,14.081454218937525,2; p: 5.0
In_Voltage,1338578228,2.1469500352812774,2; p: 5.0
Temperature,1338580532,11.12471674050134,3; p: 5.0
Out_Current,1338582558,10.39692148620193,3; p: 5.0
Out_Voltage,1338585002,2.476932547159264,3; p: 5.0
In_Voltage,1338587237,16.53529832018746,3; p: 5.0
Temperature,1338589263,17.13291057874743,4; p: 5.0
Out_Current,1338591358,15.23678004467801,4; p: 5.0
Out_Voltage,1338593244,15.050201594531796,4; p: 5.0
In_Voltage,1338595269,9.06862235200746,4; p: 5.0
Temperature,1349257029,19.047761570194062,1; p: 5.0
Out_Current,1349263245,7.406672563826894,1; p: 5.0
Out_Voltage,1349267156,4.046589239913095,1; p: 5.0
In_Voltage,1349269461,13.05514569346074,1; p: 5.0
Temperature,1349271765,7.581912190186888,2; p: 5.0
Out_Current,1349273931,0.695611691374456,2; p: 5.0
Out_Voltage,1349276165,1.558495502156696,2; p: 5.0
In_Voltage,1349278191,18.051755930682173,2; p: 5.0
Temperature,1349282102,16.39633472580707,3; p: 5.0
Out_Current,1349284337,5.329258154001078,3; p: 5.0
Out_Voltage,1349290204,10.00303280595676,3; p: 5.0
In_Voltage,1349292159,18.028323589392777,3; p: 5.0
Temperature,1349294324,5.005590570348561,4; p: 5.0
Out_Current,1349296769,4.214254207377548,4; p: 5.0
Out_Voltage,1349298654,13.000248904327048,4; p: 5.0
In_Voltage,1349301169,18.014891861097794,4; p: 5.0
Temperature,1359999316,18.058101053829965,1; p: 5.0
Out_Current,1360004484,10.296685327184417,1; p: 5.0
Out_Voltage,1360007907,13.751887836987413,1; p: 5.0
In_Voltage,1360010142,9.316369990348441,1; p: 5.0
Temperature,1360012516,2.191048458682671,2; p: 5.0
Out_Current,1360014821,11.212177217966202,2; p: 5.0
Out_Voltage,1360018103,6.0934836057207304,2; p: 5.0
In_Voltage,1360020129,15.409615192667404,2; p: 5.0
Temperature,1360022084,6.156429411817033,3; p: 5.0
Out_Current,1360023970,8.035250020106863,3; p: 5.0
Out_Voltage,1360025856,17.17630309516761,3; p: 5.0
In_Voltage,1360027741,14.1664046641061,3; p: 5.0
Temperature,1360029837,16.026685518870178,4; p: 5.0
Out_Current,1360032281,5.180990491312737,4; p: 5.0
Out_Voltage,1360034167,14.052892337029126,4; p: 5.0
In_Voltage,1360036053,16.099136579437637,4; p: 5.0
Temperature,1370744187,8.359370027825284,1; p: 5.0
Out_Current,1370749914,11.452982729839604,1; p: 5.0
Out_Voltage,1370752289,14.011774961326987,1; p: 5.0
In_Voltage,1370754454,13.475605094874549,1; p: 5.0
Temperature,1370758784,5.215846330298082,2; p: 5.0
Out_Current,1370760810,11.176103226771765,2; p: 5.0
Out_Voltage,1370762695,7.060256990532787,2; p: 5.0
In_Voltage,1370764511,1.043801161241706,2; p: 5.0
Temperature,1370766676,2.2382327870483865,3; p: 5.0
Out_Current,1370768632,0.6402984556479993,3; p: 5.0
Out_Voltage,1370770657,9.191241951095654,3; p: 5.0
In_Voltage,1370773032,17.031725589526367,3; p: 5.0
Temperature,1370775057,9.54377503723105,4; p: 5.0
Out_Current,1370776873,3.1067245475841943,4; p: 5.0
Out_Voltage,1370778829,5.596125772204375,4; p: 5.0
In_Voltage,1370780714,16.11684428646068,4; p: 5.0
Temperature,1381493039,5.08622611336673,1; p: 5.0
Out_Current,1381497370,15.174630625962243,1; p: 5.0
Out_Voltage,1381502259,2.2726235213571755,1; p: 5.0
In_Voltage,1381504703,1.8436453440966658,1; p: 5.0
Temperature,1381507078,13.857468033870967,2; p: 5.0
Out_Current,1381509103,12.78030595825769,2; p: 5.0
Out_Voltage,1381511128,9.129185544258316,2; p: 5.0
In_Voltage,1381513014,3.1768425399963007,2; p: 5.0
Temperature,1381515179,8.325510475332656,3; p: 5.0
Out_Current,1381517693,19.039957671776204,3; p: 5.0
Out_Voltage,1381519649,14.488558225061059,3; p: 5.0
In_Voltage,1381521744,9.478223965290297,3; p: 5.0
Temperature,1381523630,12.409916306423085,4; p: 5.0
Out_Current,1381525516,6.096820957819405,4; p: 5.0
Out_Voltage,1381527401,16.537553610634266,4; p: 5.0
In_Voltage,1381529357,2.7450513296516084,4; p: 5.0
Temperature,1392240145,3.2418509196911933,1; p: 5.0
Out_Current,1392244825,4.1398615708890105,1; p: 5.0
Out_Voltage,1392247269,5.335407170067293,1; p: 5.0
In_Voltage,1392250692,11.203273253141179,1; p: 5.0
Temperature,1392253136,16.330651048648534,2; p: 5.0
Out_Current,1392255231,11.710041406538721,2; p: 5.0
Out_Voltage,1392257187,8.578453153552747,2; p: 5.0
In_Voltage,1392259212,11.483054854605601,2; p: 5.0
Temperature,1392261866,10.005677792358073,3; p: 5.0
Out_Current,1392263892,7.267174521308763,3; p: 5.0
Out_Voltage,1392265777,19.742440965645674,3; p: 5.0
In_Voltage,1392267663,6.0329075109323025,3; p: 5.0
Temperature,1392269758,4.197948027885387,4; p: 5.0
Out_Current,1392271714,19.142633924862754,4; p: 5.0
Out_Voltage,1392273600,9.606225674082381,4; p: 5.0
In_Voltage,1392276044,14.084224449000077,4; p: 5.0
Temperature,1402982083,13.16934959517047,1; p: 5.0
Out_Current,1402988998,6.145643892609295,1; p: 5.0
Out_Voltage,1402991931,7.301370350696191,1; p: 5.0
In_Voltage,1402994725,8.887500690583758,1; p: 5.0
Temperature,1402998356,9.254283041964133,2; p: 5.0
Out_Current,1403000452,7.337362349297058,2; p: 5.0
Out_Voltage,1403004363,3.192112603930141,2; p: 5.0
In_Voltage,1403006388,8.006669983353527,2; p: 5.0
Temperature,1403008344,12.067644044376294,3; p: 5.0
Out_Current,1403010299,10.01065213227463,3; p: 5.0
Out_Voltage,1403012185,12.010963437912602,3; p: 5.0
In_Voltage,1403014071,4.087446192852095,3; p: 5.0
Temperature,1403016026,16.00369501963652,4; p: 5.0
Out_Current,1403018611,9.648240470329306,4; p: 5.0
Out_Voltage,1403025106,10.123362266270053,4; p: 5.0
In_Voltage,1403027061,19.058919509676116,4; p: 5.0
Temperature,1413715501,15.207985078908136,1; p: 5.0
Out_Current,1413720809,15.411043688820207,1; p: 5.0
Out_Voltage,1413723113,1.1274831843833595,1; p: 5.0
In_Voltage,1413725488,19.402885471310164,1; p: 5.0
Temperature,1413729469,15.2389663227949,2; p: 5.0
Out_Current,1413731564,15.084452079477497,2; p: 5.0
Out_Voltage,1413733450,2.2440451323904647,2; p: 5.0
In_Voltage,1413735475,6.000539153347917,2; p: 5.0
Temperature,1413737501,2.8261026693335536,3; p: 5.0
Out_Current,1413739386,4.5327660230486355,3; p: 5.0
Out_Voltage,1413743367,7.119973584623586,3; p: 5.0
In_Voltage,1413746091,15.080850028892838,3; p: 5.0
Temperature,1413748116,6.538265366872625,4; p: 5.0
Out_Current,1413750142,18.212552529474188,4; p: 5.0
Out_Voltage,1413752726,3.127867499650875,4; p: 5.0
In_Voltage,1413754612,1.2581392959375055,4; p: 5.0
Temperature,1424474480,19.019742137184455,1; p: 5.0
Out_Current,1424481324,16.516915099354488,1; p: 5.0
Out_Voltage,1424485585,2.703090519301387,1; p: 5.0
In_Voltage,1424487889,11.110206809271528,1; p: 5.0
Temperature,1424490334,7.016335117269995,2; p: 5.0
Out_Current,1424492359,1.2697882205264674,2; p: 5.0
Out_Voltage,1424494385,10.329182425530249,2; p: 5.0
In_Voltage,1424496480,5.038345575568932,2; p: 5.0
Temperature,1424498785,1.0144005925201307,3; p: 5.0
Out_Current,1424501369,0.4699054678228893,3; p: 5.0
Out_Voltage,1424503883,14.00687704373005,3; p: 5.0
In_Voltage,1424505909,2.098888121890273,3; p: 5.0
Temperature,1424508004,13.50124491438653,4; p: 5.0
Out_Current,1424509959,1.0750522106195413,4; p: 5.0
Out_Voltage,1424511915,4.427378349270487,4; p: 5.0
In_Voltage,1424513870,10.158386844070375,4; p: 5.0
Temperature,1435222284,9.264919413030746,1; p: 5.0
Out_Current,1435228011,3.0203284573785787,1; p: 5.0
Out_Voltage,1435232411,1.110704130534984,1; p: 5.0
In_Voltage,1435235414,10.551557020948419,1; p: 5.0
Temperature,1435239116,6.658410175023852,2; p: 5.0
Out_Current,1435241910,16.065032820693993,2; p: 5.0
Out_Voltage,1435244703,4.07853094770712,2; p: 5.0
In_Voltage,1435249243,0.3863557828457128,2; p: 5.0
Temperature,1435252456,13.064736757809516,3; p: 5.0
Out_Current,1435255110,0.0027912815902998295,3; p: 5.0
Out_Voltage,1435259161,17.403717117045986,3; p: 5.0
In_Voltage,1435262233,6.1232365121323795,3; p: 5.0
Temperature,1435265167,19.0593456907787,4; p: 5.0
Out_Current,1435267891,2.047387776910928,4; p: 5.0
Out_Voltage,1435271243,2.015144780777415,4; p: 5.0
In_Voltage,1435274107,4.013660596728713,4; p: 5.0
Temperature,1445977143,8.327813099065034,1; p: 5.0
Out_Current,1445981613,1.3564816239418693,1; p: 5.0
Out_Voltage,1445988317,1.1538700798732426,1; p: 5.0
In_Voltage,1445991251,9.289194485596804,1; p: 5.0
Temperature,1445994533,4.062225344710179,2; p: 5.0
Out_Current,1445998165,6.357710562866844,2; p: 5.0
Out_Voltage,1446000190,5.104777591913229,2; p: 5.0
In_Voltage,1446002076,18.015444218379468,2; p: 5.0
Temperature,1446004171,0.39826735361508353,3; p: 5.0
Out_Current,1446006267,13.569679271323961,3; p: 5.0
Out_Voltage,1446008152,9.063354951714915,3; p: 5.0
In_Voltage,1446010038,0.405033433597003,3; p: 5.0
Temperature,1446024146,14.00189122666932,4; p: 5.0
Out_Current,1446026870,1.2741194096582038,4; p: 5.0
Out_Voltage,1446030153,15.405207935614737,4; p: 5.0
In_Voltage,1446042514,7.450000876231475,4; p: 5.0
Temperature,1456734655,13.149485220259207,1; p: 5.0
Out_Current,1456764687,16.264252870072767,1; p: 5.0
Out_Voltage,1456777119,5.0344783697637405,1; p: 5.0
In_Voltage,1456782497,3.061625767335715,1; p: 5.0
Temperature,1456785989,7.278080202390341,2; p: 5.0
Out_Current,1456788712,0.023726296675841075,2; p: 5.0
Out_Voltage,1456792624,2.752976149645557,2; p: 5.0
In_Voltage,1456795278,7.1188939296385225,2; p: 5.0
Temperature,1456798071,0.3910705935392984,3; p: 5.0
Out_Current,1456800865,7.022439678460151,3; p: 5.0
Out_Voltage,1456804567,6.827712225794223,3; p: 5.0
In_Voltage,1456807220,6.266819670996541,3; p: 5.0
Temperature,1456810014,12.323406729123782,4; p: 5.0
Out_Current,1456812878,12.001049524039257,4; p: 5.0
Out_Voltage,1456815741,9.464716564949665,4; p: 5.0
In_Voltage,1456818535,18.008641345425875,4; p: 5.0
Temperature,1467449355,13.05126883018617,1; p: 5.0
Out_Current,1467453965,15.075755207079137,1; p: 5.0
Out_Voltage,1467457177,9.381180902905383,1; p: 5.0
In_Voltage,1467459273,13.0096668459146,1; p: 5.0
Temperature,1467461438,0.3695030789330001,2; p: 5.0
Out_Current,1467463463,5.019178213305755,2; p: 5.0
Out_Voltage,1467465488,8.097848731245268,2; p: 5.0
In_Voltage,1467467444,11.159556532243885,2; p: 5.0
Temperature,1467479596,12.07743366230195,3; p: 5.0
Out_Current,1467481482,18.189744849304525,3; p: 5.0
Out_Voltage,1467483368,10.248118299333315,3; p: 5.0
In_Voltage,1467485184,8.074939236780471,3; p: 5.0
Temperature,1467487209,10.285340851295803,4; p: 5.0
Out_Current,1467489025,9.929231687105265,4; p: 5.0
Out_Voltage,1467490841,12.064118984826589,4; p: 5.0
In_Voltage,1467494333,5.091875064613223,4; p: 5.0
Temperature,1478197020,10.005343686848823,1; p: 5.0
Out_Current,1478202118,2.1198089564093694,1; p: 5.0
Out_Voltage,1478208055,14.397570258174003,1; p: 5.0
In_Voltage,1478210569,16.582884876187478,1; p: 5.0
Temperature,1478213642,4.642822909583806,2; p: 5.0
Out_Current,1478216087,11.114515117222467,2; p: 5.0
Out_Voltage,1478220487,9.342076170328221,2; p: 5.0
In_Voltage,1478222931,3.296710687047824,2; p: 5.0
Temperature,1478226842,13.004955580072686,3; p: 5.0
Out_Current,1478229496,9.112929371343734,3; p: 5.0
Out_Voltage,1478232150,16.083288964054727,3; p: 5.0
In_Voltage,1478235153,6.071520809247522,3; p: 5.0
Temperature,1478237668,7.114025389909914,4; p: 5.0
Out_Current,1478240741,0.021453401299114987,4; p: 5.0
Out_Voltage,1478244163,9.039014585159498,4; p: 5.0
In_Voltage,1478246607,14.645076616594173,4; p: 5.0
Temperature,1488944894,7.476585711630238,1; p: 5.0
Out_Current,1488949364,5.267899320509612,1; p: 5.0
Out_Voltage,1488951599,11.751740546925625,1; p: 5.0
In_Voltage,1488953834,18.049758575662523,1; p: 5.0
Temperature,1488957536,3.0199550092718557,2; p: 5.0
Out_Current,1488959491,13.546830323094579,2; p: 5.0
Out_Voltage,1488961447,10.713033446085106,2; p: 5.0
In_Voltage,1488963333,2.027144488430386,2; p: 5.0
Temperature,1488965428,4.176591847644698,3; p: 5.0
Out_Current,1488967313,12.000939269579764,3; p: 5.0
Out_Voltage,1488969269,6.328732471702478,3; p: 5.0
In_Voltage,1488971644,19.661580633726896,3; p: 5.0
Temperature,1488973809,10.217293301857735,4; p: 5.0
Out_Current,1488975694,7.033049131010348,4; p: 5.0
Out_Voltage,1488977580,4.039984755748882,4; p: 5.0
In_Voltage,1488979466,16.146086637547246,4; p: 5.0
Temperature,1499678381,2.1560212691515046,1; p: 5.0
Out_Current,1499682991,9.201542990976716,1; p: 5.0
Out_Voltage,1499686972,6.006326019453517,1; p: 5.0
In_Voltage,1499688997,19.05307451059749,1; p: 5.0
Temperature,1499691302,17.02631989534544,2; p: 5.0
Out_Current,1499693258,15.079155537053163,2; p: 5.0
Out_Voltage,1499695213,0.01993091972984146,2; p: 5.0
In_Voltage,1499698146,13.08834069158139,2; p: 5.0
Temperature,1499700102,0.24439421929917843,3; p: 5.0
Out_Current,1499702547,2.8242135974600617,3; p: 5.0
Out_Voltage,1499704502,19.672830623017852,3; p: 5.0
In_Voltage,1499711277,17.02220747033532,3; p: 5.0
Temperature,1499713302,5.127759845465627,4; p: 5.0
Out_Current,1499715188,10.53234460972731,4; p: 5.0
Out_Voltage,1499717004,6.520668450929133,4; p: 5.0
In_Voltage,1499719308,17.081261302215328,4; p: 5.0
Temperature,1510439177,4.478877247886513,1; p: 5.0
Out_Current,1510447557,18.011839452745907,1; p: 5.0
Out_Voltage,1510451119,11.172836311693437,1; p: 5.0
In_Voltage,1510454472,4.374100993562107,1; p: 5.0
Temperature,1510458103,7.143965038640591,2; p: 5.0
Out_Current,1510461037,16.564899866718555,2; p: 5.0
Out_Voltage,1510464389,18.022318492091067,2; p: 5.0
In_Voltage,1510469767,4.207716042174877,2; p: 5.0
Temperature,1510472840,17.164293344448136,3; p: 5.0
Out_Current,1510475773,9.013779959473828,3; p: 5.0
Out_Voltage,1510478776,2.521057945018115,3; p: 5.0
In_Voltage,1510481361,7.213077930463467,3; p: 5.0
Temperature,1510484085,2.3778010628430066,4; p: 5.0
Out_Current,1510486948,17.334514518867227,4; p: 5.0
Out_Voltage,1510490719,11.001714294155125,4; p: 5.0
In_Voltage,1510493653,3.054508142993757,4; p: 5.0
Temperature,1521176784,4.107412984045501,1; p: 5.0
Out_Current,1521181813,13.334896476270952,1; p: 5.0
Out_Voltage,1521184187,7.117335859282031,1; p: 5.0
In_Voltage,1521186283,11.691982640326783,1; p: 5.0
Temperature,1521188587,7.157975636357247,2; p: 5.0
Out_Current,1521192778,5.086855673221445,2; p: 5.0
Out_Voltage,1521195292,19.02322847190358,2; p: 5.0
In_Voltage,1521197178,8.375704173233341,2; p: 5.0
Temperature,1521199413,11.536887533961945,3; p: 5.0
Out_Current,1521201368,6.020823364586687,3; p: 5.0
Out_Voltage,1521203254,1.0703072544240517,3; p: 5.0
In_Voltage,1521205140,16.297848272754702,3; p: 5.0
Temperature,1521207654,3.1445862696709543,4; p: 5.0
Out_Current,1521209679,15.03735716605666,4; p: 5.0
Out_Voltage,1521211495,2.317222168132608,4; p: 5.0
In_Voltage,1521213381,8.014088307311335,4; p: 5.0
Temperature,1531929059,11.069697903815946,1; p: 5.0
Out_Current,1531933249,9.20552055312159,1; p: 5.0
Out_Voltage,1531935484,15.06712482901484,1; p: 5.0
In_Voltage,1531938767,10.107831819498802,1; p: 5.0
Temperature,1531940862,7.4936542270189985,2; p: 5.0
Out_Current,1531942748,7.607221005910379,2; p: 5.0
Out_Voltage,1531944563,6.151625889653798,2; p: 5.0
In_Voltage,1531946379,5.232811205572234,2; p: 5.0
Temperature,1531948195,10.104429324582197,3; p: 5.0
Out_Current,1531950011,0.727394998678841,3; p: 5.0
Out_Voltage,1531952525,3.7520025034957576,3; p: 5.0
In_Voltage,1531954411,17.335503701004615,3; p: 5.0
Temperature,1531956297,2.1718706551138136,4; p: 5.0
Out_Current,1531958043,13.2409405041756,4; p: 5.0
Out_Voltage,1531959859,15.439759016805365,4; p: 5.0
In_Voltage,1531961674,11.017129731984504,4; p: 5.0
Temperature,1542670577,0.17197920939723207,1; p: 5.0
Out_Current,1542679308,1.115863586642514,1; p: 5.0
Out_Voltage,1542681752,12.10799241452239,1; p: 5.0
In_Voltage,1542683917,6.343173855036024,1; p: 5.0
Temperature,1542686082,12.016930534642139,2; p: 5.0
Out_Current,1542687968,7.369600669209024,2; p: 5.0
Out_Voltage,1542689784,12.03334672167349,2; p: 5.0
In_Voltage,1542691530,12.343590579090428,2; p: 5.0
Temperature,1542693974,4.202101817234136,3; p: 5.0
Out_Current,1542695790,13.38767424890418,3; p: 5.0
Out_Voltage,1542697606,7.238371983653547,3; p: 5.0
In_Voltage,1542699352,16.036029529047077,3; p: 5.0
Temperature,1542701238,19.218080720709867,4; p: 5.0
Out_Current,1542703054,13.509004349053262,4; p: 5.0
Out_Voltage,1542704870,7.067744306671355,4; p: 5.0
In_Voltage,1542707174,18.013349629741626,4; p: 5.0
Temperature,1553428230,15.384470004429048,1; p: 5.0
Out_Current,1553433188,0.42584001295513524,1; p: 5.0
Out_Voltage,1553435493,16.283080259604983,1; p: 5.0
In_Voltage,1553437518,15.004766972910195,1; p: 5.0
Temperature,1553439684,17.056488370870603,2; p: 5.0
Out_Current,1553441430,15.479564887104013,2; p: 5.0
Out_Voltage,1553444922,14.568534583835156,2; p: 5.0
In_Voltage,1553446738,10.0960679030786,2; p: 5.0
Temperature,1553448623,1.27920537207624,3; p: 5.0
Out_Current,1553450509,5.025945940047876,3; p: 5.0
Out_Voltage,1553452325,13.466192190946437,3; p: 5.0
In_Voltage,1553454211,8.600646692525284,3; p: 5.0
Temperature,1553456026,14.363830600626343,4; p: 5.0
Out_Current,1553458331,12.597586328912293,4; p: 5.0
Out_Voltage,1553460077,16.95384886618907,4; p: 5.0
In_Voltage,1553461893,9.611377976839538,4; p: 5.0
Temperature,1564161298,9.396428322776424,1; p: 5.0
Out_Current,1564165209,9.069561092010538,1; p: 5.0
Out_Voltage,1564167374,11.012381223084088,1; p: 5.0
In_Voltage,1564169539,1.8212830126506527,1; p: 5.0
Temperature,1564172821,11.165734556702207,2; p: 5.0
Out_Current,1564174707,1.0647282656135424,2; p: 5.0
Out_Voltage,1564176523,0.24383718306162797,2; p: 5.0
In_Voltage,1564178548,8.091355653633567,2; p: 5.0
Temperature,1564180504,11.402311293170367,3; p: 5.0
Out_Current,1564182320,0.33143490959360766,3; p: 5.0
Out_Voltage,1564184136,11.225895050067594,3; p: 5.0
In_Voltage,1564186441,12.209957558556576,3; p: 5.0
Temperature,1564188326,2.576706874907126,4; p: 5.0
Out_Current,1564190072,18.824663636348443,4; p: 5.0
Out_Voltage,1564191888,4.039702747548257,4; p: 5.0
In_Voltage,1564193704,13.078286221902914,4; p: 5.0
Temperature,1574912105,13.264419118801102,1; p: 5.0
Out_Current,1574916715,7.394545542543591,1; p: 5.0
Out_Voltage,1574920137,17.062632208275673,1; p: 5.0
In_Voltage,1574922302,3.690462458060287,1; p: 5.0
Temperature,1574924537,1.2693570659474487,2; p: 5.0
Out_Current,1574926423,11.2397260147002,2; p: 5.0
Out_Voltage,1574928308,10.891222353489978,2; p: 5.0
In_Voltage,1574930055,12.397691861743345,2; p: 5.0
Temperature,1574932359,9.706841296510476,3; p: 5.0
